amount,payment_method,failure_code,attempt_number,prev_successful_payments,prev_failed_payments,customer_ltv,customer_tenure_months,subscription_age_days,days_since_prev_payment,hour_of_day,day_of_week,customer_segment,risk_score,target_recovered
4541.11,credit_card,INSUFFICIENT_FUNDS,2,10,7,23831.91,39,326,15,12,2,STANDARD,0.8358,0
789.71,upi,TRANSIENT_FAILURE,1,7,1,11844.41,17,342,17,4,1,STANDARD,0.3081,1
2918.56,debit_card,TRANSIENT_FAILURE,1,22,1,32216.25,58,283,18,2,5,VIP,0.0,1
494.16,upi,TRANSIENT_FAILURE,4,6,1,8900.35,47,127,25,10,4,STANDARD,0.5905,0
5295.18,credit_card,TRANSIENT_FAILURE,1,9,2,12430.39,16,326,24,8,0,STANDARD,0.0326,1
3277.5,upi,INSUFFICIENT_FUNDS,1,16,0,24816.28,5,113,14,9,2,STANDARD,0.4532,1
515.37,debit_card,INSUFFICIENT_FUNDS,1,8,2,5626.64,3,111,42,11,5,STANDARD,0.6994,0
6807.09,debit_card,INSUFFICIENT_FUNDS,1,11,0,20398.21,24,131,31,19,2,VIP,0.3866,1
2971.66,debit_card,INSUFFICIENT_FUNDS,2,14,2,24557.14,32,306,42,1,2,STANDARD,0.6865,1
9110.42,upi,INSUFFICIENT_FUNDS,2,9,3,25164.03,40,238,32,2,6,VIP,0.647,1
8895.36,credit_card,INSUFFICIENT_FUNDS,2,15,0,23561.24,53,212,35,21,3,ENTERPRISE,0.5914,0
9062.34,net_banking,INSUFFICIENT_FUNDS,1,12,0,15272.2,50,66,15,10,6,VIP,0.4609,0
483.42,credit_card,INSUFFICIENT_FUNDS,4,16,0,32410.67,7,357,4,20,1,VIP,1.0,0
651.23,upi,TRANSIENT_FAILURE,1,15,0,9096.51,56,116,20,20,1,STANDARD,0.0894,1
15595.2,credit_card,INSUFFICIENT_FUNDS,1,13,1,30731.39,32,170,28,12,3,STANDARD,0.6866,0
2540.28,net_banking,INSUFFICIENT_FUNDS,1,17,2,36504.49,48,54,34,10,6,STANDARD,0.8971,0
1152.31,upi,INSUFFICIENT_FUNDS,4,10,2,19357.46,49,124,2,20,5,STANDARD,0.9029,0
5338.76,credit_card,TRANSIENT_FAILURE,2,4,1,8749.63,39,50,5,12,0,STANDARD,0.3157,1
1274.19,upi,TRANSIENT_FAILURE,1,5,1,5707.39,49,242,13,16,2,STANDARD,0.2143,1
4746.76,credit_card,TRANSIENT_FAILURE,2,13,2,14173.29,26,204,18,0,6,STANDARD,0.0962,1
6555.16,debit_card,TRANSIENT_FAILURE,1,9,1,24095.32,16,42,31,11,4,ENTERPRISE,0.0,1
5567.94,credit_card,TRANSIENT_FAILURE,2,13,2,13610.49,58,58,11,18,3,VIP,0.0469,1
1320.95,credit_card,INSUFFICIENT_FUNDS,1,19,1,18625.09,17,29,39,2,5,VIP,0.3592,1
1997.34,net_banking,EXPIRED_CARD,2,9,2,19713.85,13,199,42,4,2,STANDARD,0.5238,0
2066.05,debit_card,EXPIRED_CARD,1,17,2,17525.36,25,149,29,17,5,STANDARD,0.172,1
2565.45,credit_card,INSUFFICIENT_FUNDS,2,7,0,13441.05,1,30,29,21,6,STANDARD,0.7575,1
841.09,debit_card,INSUFFICIENT_FUNDS,1,16,2,16997.03,51,287,5,22,0,STANDARD,0.6445,0
2308.18,net_banking,INSUFFICIENT_FUNDS,1,10,0,13605.26,35,80,41,14,5,VIP,0.5005,1
2702.32,credit_card,TRANSIENT_FAILURE,1,15,2,24966.55,50,194,36,7,5,STANDARD,0.1502,0
2855.33,credit_card,TRANSIENT_FAILURE,1,10,3,11709.12,41,267,22,1,1,STANDARD,0.2913,1
6199.86,debit_card,INVALID_REQUEST,1,13,0,21769.47,41,336,41,7,4,ENTERPRISE,0.5379,1
2749.51,net_banking,TRANSIENT_FAILURE,1,17,0,18039.37,48,204,21,18,3,VIP,0.0,1
1118.34,upi,INSUFFICIENT_FUNDS,1,16,1,15031.74,58,16,28,16,3,STANDARD,0.6901,0
4008.19,debit_card,INSUFFICIENT_FUNDS,1,10,1,12577.01,26,173,20,4,2,STANDARD,0.936,0
5786.34,credit_card,TRANSIENT_FAILURE,1,13,3,19159.15,52,166,10,11,0,STANDARD,0.0604,1
1546.59,upi,EXPIRED_CARD,1,10,1,11575.34,19,227,9,12,1,STANDARD,0.2804,1
3827.75,upi,TRANSIENT_FAILURE,2,7,0,13390.09,18,85,14,5,1,STANDARD,0.4199,0
756.23,upi,TRANSIENT_FAILURE,2,8,0,16305.74,33,305,22,2,0,STANDARD,0.405,0
1664.53,debit_card,INSUFFICIENT_FUNDS,1,13,2,21072.95,51,255,14,1,5,STANDARD,0.6308,0
8597.76,debit_card,INSUFFICIENT_FUNDS,1,17,4,32073.94,17,221,41,9,2,STANDARD,0.4225,1
8679.06,credit_card,INSUFFICIENT_FUNDS,2,12,2,26104.01,4,168,1,11,3,VIP,0.6606,0
3197.51,upi,INVALID_REQUEST,4,15,2,13310.44,12,241,30,23,6,STANDARD,0.9524,0
4441.45,upi,TRANSIENT_FAILURE,2,10,0,15880.03,30,17,18,16,0,STANDARD,0.4803,0
6934.89,credit_card,TRANSIENT_FAILURE,1,15,2,15819.41,19,155,6,4,0,VIP,0.0,1
11341.7,credit_card,TRANSIENT_FAILURE,1,14,0,22080.35,23,354,36,20,2,VIP,0.0,1
2555.93,net_banking,EXPIRED_CARD,1,10,3,8662.67,59,318,26,18,3,VIP,0.1731,1
3085.99,credit_card,INSUFFICIENT_FUNDS,2,12,2,9402.43,31,6,23,18,2,STANDARD,0.7121,0
2080.34,debit_card,INSUFFICIENT_FUNDS,1,8,1,12575.87,21,221,22,6,0,STANDARD,0.6651,1
461.46,debit_card,INSUFFICIENT_FUNDS,2,14,0,10365.47,1,43,19,3,4,STANDARD,0.4563,0
2123.5,upi,INSUFFICIENT_FUNDS,1,7,2,13868.49,22,329,10,12,2,ENTERPRISE,0.4744,0
5672.74,credit_card,TRANSIENT_FAILURE,1,12,0,19177.43,27,321,10,19,4,STANDARD,0.2273,0
5919.59,debit_card,TRANSIENT_FAILURE,4,12,2,18558.08,4,239,35,23,0,STANDARD,0.4683,0
8001.93,debit_card,TRANSIENT_FAILURE,1,12,2,22662.11,11,70,14,17,4,STANDARD,0.0074,0
384.93,upi,TRANSIENT_FAILURE,1,15,1,15277.6,28,231,30,18,0,STANDARD,0.1636,1
2821.45,debit_card,EXPIRED_CARD,1,11,3,22835.38,29,70,42,14,2,VIP,0.125,1
597.75,upi,TRANSIENT_FAILURE,3,13,1,10069.06,30,119,33,10,6,STANDARD,0.2025,0
984.25,debit_card,TRANSIENT_FAILURE,1,12,3,11161.06,57,35,8,6,0,STANDARD,0.0471,1
8266.63,net_banking,INSUFFICIENT_FUNDS,1,14,2,35783.71,25,310,10,11,4,STANDARD,0.4784,1
2603.63,debit_card,TRANSIENT_FAILURE,2,18,1,14212.87,40,348,15,9,0,STANDARD,0.1816,1
5173.75,upi,INSUFFICIENT_FUNDS,1,16,2,24707.6,6,147,4,20,6,VIP,0.3246,1
432.93,credit_card,INVALID_REQUEST,2,3,0,4017.2,23,173,7,15,1,STANDARD,0.8415,0
2087.45,debit_card,TRANSIENT_FAILURE,1,10,4,21353.12,21,196,28,4,5,STANDARD,0.0929,0
4125.58,credit_card,TRANSIENT_FAILURE,1,8,0,14985.39,10,11,11,0,5,STANDARD,0.1716,1
701.15,credit_card,INSUFFICIENT_FUNDS,1,12,2,13417.55,5,22,21,3,4,STANDARD,0.4914,1
1579.89,debit_card,INSUFFICIENT_FUNDS,2,6,1,5595.99,1,72,13,18,3,STANDARD,0.8205,0
433.54,credit_card,TRANSIENT_FAILURE,1,21,2,27940.98,6,199,30,14,2,VIP,0.0333,1
3887.8,debit_card,INSUFFICIENT_FUNDS,1,14,2,26128.2,25,208,17,21,1,ENTERPRISE,0.107,1
12578.51,debit_card,INSUFFICIENT_FUNDS,1,11,3,29216.29,34,32,30,5,5,STANDARD,0.8782,0
6341.54,credit_card,TRANSIENT_FAILURE,1,12,2,13907.63,50,3,10,12,4,STANDARD,0.0526,1
13058.71,credit_card,EXPIRED_CARD,1,10,3,32047.24,29,355,28,11,5,ENTERPRISE,0.1723,1
6738.84,upi,INSUFFICIENT_FUNDS,2,17,4,23882.46,50,205,27,8,2,STANDARD,0.6927,0
6963.3,upi,TRANSIENT_FAILURE,2,10,2,19053.44,32,116,42,2,4,STANDARD,0.2004,1
3212.81,debit_card,EXPIRED_CARD,2,16,1,21309.55,28,223,25,18,4,STANDARD,0.4714,0
2756.17,upi,TRANSIENT_FAILURE,2,12,3,19886.81,39,8,41,10,2,STANDARD,0.1714,0
2024.56,upi,INVALID_REQUEST,3,9,4,10001.4,34,290,35,22,0,STANDARD,0.9129,0
6164.95,credit_card,TRANSIENT_FAILURE,1,9,2,14477.95,10,182,26,19,3,VIP,0.1109,1
903.41,debit_card,TRANSIENT_FAILURE,1,10,2,11817.51,30,132,8,5,3,STANDARD,0.1691,1
402.54,upi,TRANSIENT_FAILURE,1,9,1,16735.71,7,35,21,10,5,ENTERPRISE,0.0697,1
10540.65,debit_card,INSUFFICIENT_FUNDS,1,18,2,38226.74,2,70,4,4,0,VIP,0.4638,1
213.25,debit_card,INSUFFICIENT_FUNDS,2,10,1,8017.35,18,71,13,19,0,ENTERPRISE,0.3977,0
13377.04,debit_card,FRAUD_SUSPECTED,3,15,2,41768.04,56,6,34,8,1,STANDARD,1.0,0
4767.83,debit_card,INSUFFICIENT_FUNDS,1,12,2,12636.75,45,163,28,14,2,VIP,0.6282,1
1593.84,upi,EXPIRED_CARD,1,10,2,10169.94,36,207,17,12,2,STANDARD,0.459,1
4388.56,debit_card,INSUFFICIENT_FUNDS,1,17,1,27506.47,9,351,17,16,5,STANDARD,0.6505,1
6160.72,credit_card,INSUFFICIENT_FUNDS,1,16,0,27594.58,21,59,16,1,5,VIP,0.6495,0
1185.31,debit_card,TRANSIENT_FAILURE,1,9,0,18493.68,6,46,29,3,4,VIP,0.162,1
5357.52,debit_card,EXPIRED_CARD,2,13,0,20691.29,18,171,40,6,3,STANDARD,0.4776,0
5910.35,debit_card,INSUFFICIENT_FUNDS,2,11,2,22109.69,40,138,9,6,1,ENTERPRISE,0.4917,0
1203.88,credit_card,INSUFFICIENT_FUNDS,1,10,1,15054.16,28,240,10,15,0,STANDARD,0.7699,0
349.91,credit_card,TRANSIENT_FAILURE,3,12,2,24180.79,4,179,37,5,1,STANDARD,0.5975,1
999.08,credit_card,INSUFFICIENT_FUNDS,4,11,0,16668.55,44,169,9,7,3,STANDARD,0.9379,0
983.83,credit_card,TRANSIENT_FAILURE,1,8,0,5052.16,35,294,33,5,2,STANDARD,0.02,1
436.13,debit_card,INSUFFICIENT_FUNDS,3,10,0,15330.74,3,264,18,4,5,ENTERPRISE,0.8922,0
4731.29,debit_card,FRAUD_SUSPECTED,1,10,1,15763.38,12,54,16,16,4,VIP,0.8178,1
1872.98,net_banking,TRANSIENT_FAILURE,1,13,1,23046.92,7,254,9,21,1,VIP,0.0423,1
7751.25,upi,TRANSIENT_FAILURE,1,16,1,37728.05,10,120,8,1,3,VIP,0.0658,1
1217.03,upi,TRANSIENT_FAILURE,1,8,2,16849.26,35,50,16,0,3,STANDARD,0.0,1
2313.06,upi,INSUFFICIENT_FUNDS,1,9,2,16986.31,36,349,42,10,4,ENTERPRISE,0.3119,0
3766.24,debit_card,INSUFFICIENT_FUNDS,1,18,2,32906.51,38,224,33,8,3,STANDARD,0.7898,0
7547.75,credit_card,INSUFFICIENT_FUNDS,1,9,0,12812.39,19,314,31,1,5,ENTERPRISE,0.4969,0
2802.75,debit_card,FRAUD_SUSPECTED,2,16,3,16653.29,37,213,24,20,2,STANDARD,0.9617,0
1836.76,credit_card,INSUFFICIENT_FUNDS,3,13,1,16131.31,39,62,20,7,6,STANDARD,0.898,0
7261.32,debit_card,TRANSIENT_FAILURE,4,12,1,22196.86,29,166,6,13,2,STANDARD,0.3127,1
1499.97,credit_card,TRANSIENT_FAILURE,1,17,2,24389.88,33,205,20,22,6,VIP,0.0592,1
489.64,credit_card,EXPIRED_CARD,3,16,2,11309.51,52,245,39,18,5,STANDARD,0.6041,0
2261.02,upi,EXPIRED_CARD,1,14,3,18134.03,35,219,25,1,6,VIP,0.1915,0
5581.43,credit_card,INSUFFICIENT_FUNDS,2,7,3,12108.68,41,267,27,16,3,STANDARD,0.5758,0
309.43,debit_card,INSUFFICIENT_FUNDS,2,14,3,11791.34,29,168,31,19,2,ENTERPRISE,0.3049,1
3285.62,upi,TRANSIENT_FAILURE,2,17,3,35003.82,40,103,7,23,6,STANDARD,0.3785,1
3358.91,credit_card,TRANSIENT_FAILURE,1,17,4,32283.41,47,319,34,9,1,VIP,0.0715,1
9435.25,credit_card,INSUFFICIENT_FUNDS,1,9,1,24614.68,47,231,40,22,4,STANDARD,0.6181,0
1381.33,credit_card,TRANSIENT_FAILURE,3,15,0,14313.67,47,238,30,10,0,VIP,0.2666,0
1344.11,debit_card,INSUFFICIENT_FUNDS,1,13,2,27078.71,6,106,38,16,5,STANDARD,0.5063,0
2232.39,credit_card,TRANSIENT_FAILURE,1,8,1,6505.38,51,273,23,12,0,VIP,0.1347,1
1745.17,upi,TRANSIENT_FAILURE,4,15,2,30499.69,9,16,5,19,4,STANDARD,0.3719,1
4865.91,credit_card,INSUFFICIENT_FUNDS,2,16,2,31864.3,10,151,34,3,6,STANDARD,0.8173,1
3792.86,credit_card,INSUFFICIENT_FUNDS,1,14,1,27820.09,38,124,14,14,1,STANDARD,0.7434,1
5179.21,credit_card,INSUFFICIENT_FUNDS,4,10,3,20027.65,38,239,37,16,6,VIP,0.8722,0
6202.61,debit_card,TRANSIENT_FAILURE,4,12,3,27324.05,10,100,15,13,4,STANDARD,0.4038,1
9172.97,upi,TRANSIENT_FAILURE,2,11,2,30837.16,11,159,22,8,5,STANDARD,0.2118,1
2173.17,debit_card,TRANSIENT_FAILURE,2,10,2,9567.34,11,272,5,12,6,STANDARD,0.2161,1
14829.06,credit_card,INSUFFICIENT_FUNDS,1,15,0,41573.0,38,38,21,14,2,ENTERPRISE,0.4782,0
1050.2,debit_card,TRANSIENT_FAILURE,2,11,4,13936.22,18,55,29,17,3,STANDARD,0.0238,1
4585.64,net_banking,EXPIRED_CARD,1,9,0,12938.45,1,262,41,23,3,VIP,0.3001,1
2872.56,credit_card,TRANSIENT_FAILURE,1,14,1,29124.4,17,319,5,16,5,VIP,0.0491,1
6142.04,debit_card,INSUFFICIENT_FUNDS,2,9,2,18402.71,34,136,23,19,6,ENTERPRISE,0.7954,1
2467.07,credit_card,INSUFFICIENT_FUNDS,1,18,2,23681.34,52,84,8,17,6,STANDARD,0.8144,0
5562.67,debit_card,EXPIRED_CARD,1,14,1,21662.03,34,253,28,10,1,VIP,0.1626,1
9515.86,upi,TRANSIENT_FAILURE,4,16,1,27930.15,20,242,5,5,3,STANDARD,0.5007,0
4812.53,debit_card,INSUFFICIENT_FUNDS,1,13,2,18747.51,17,341,9,15,1,STANDARD,0.8627,0
5437.86,net_banking,INSUFFICIENT_FUNDS,2,17,1,27617.58,36,329,34,20,1,STANDARD,0.7257,0
443.38,debit_card,INSUFFICIENT_FUNDS,1,10,1,15670.67,12,217,37,23,3,STANDARD,0.8645,0
1002.76,net_banking,EXPIRED_CARD,1,11,1,10505.96,50,186,24,7,1,STANDARD,0.2616,1
13014.93,upi,INSUFFICIENT_FUNDS,1,8,1,20025.75,27,230,4,16,3,STANDARD,0.7204,1
4335.31,debit_card,INSUFFICIENT_FUNDS,2,13,4,26732.09,40,234,18,16,0,STANDARD,0.8745,0
3084.98,upi,TRANSIENT_FAILURE,1,11,0,19852.8,30,285,43,4,0,STANDARD,0.1273,1
1800.37,credit_card,INVALID_REQUEST,1,10,1,19553.38,51,285,33,12,0,STANDARD,0.6493,0
358.92,credit_card,INSUFFICIENT_FUNDS,1,12,1,14233.69,7,170,28,20,2,STANDARD,0.8524,0
1812.33,credit_card,INSUFFICIENT_FUNDS,3,16,1,10472.11,26,228,33,17,1,VIP,0.8191,0
2618.41,credit_card,TRANSIENT_FAILURE,2,14,1,22549.52,3,22,29,1,0,STANDARD,0.0918,1
1031.5,net_banking,INSUFFICIENT_FUNDS,1,12,0,14921.78,40,265,29,3,4,STANDARD,0.811,1
865.41,credit_card,TRANSIENT_FAILURE,1,10,1,11492.0,13,200,32,20,5,STANDARD,0.1495,0
2685.43,credit_card,INVALID_REQUEST,1,12,6,17700.36,3,78,29,13,1,STANDARD,0.6617,0
3285.8,credit_card,INVALID_REQUEST,1,13,4,11783.91,24,303,43,5,0,VIP,0.7874,1
1160.15,debit_card,TRANSIENT_FAILURE,1,10,3,18801.25,37,155,30,5,0,STANDARD,0.1231,0
3298.38,upi,TRANSIENT_FAILURE,3,9,2,11532.4,45,278,3,9,6,STANDARD,0.1716,1
8270.97,debit_card,INSUFFICIENT_FUNDS,1,13,1,30578.43,24,165,32,10,6,STANDARD,0.4561,0
2443.09,upi,TRANSIENT_FAILURE,1,9,3,7484.6,6,102,5,18,1,ENTERPRISE,0.0,1
7016.75,debit_card,INSUFFICIENT_FUNDS,3,6,4,18524.59,58,46,1,21,1,STANDARD,0.9859,0
9373.57,net_banking,TRANSIENT_FAILURE,1,9,1,22470.37,59,169,19,5,5,VIP,0.0127,1
539.31,credit_card,INSUFFICIENT_FUNDS,2,14,3,20392.4,56,335,8,11,3,VIP,0.7113,0
552.51,credit_card,TRANSIENT_FAILURE,1,12,1,24304.62,23,162,23,0,2,STANDARD,0.1841,1
2462.22,upi,TRANSIENT_FAILURE,1,7,0,6879.74,37,207,13,1,5,STANDARD,0.1937,1
3304.43,credit_card,INSUFFICIENT_FUNDS,1,13,4,26963.95,17,86,3,1,4,STANDARD,0.4959,0
2142.23,upi,INSUFFICIENT_FUNDS,2,14,1,23466.72,32,170,9,5,0,STANDARD,0.8612,0
1583.18,credit_card,INSUFFICIENT_FUNDS,1,6,2,9431.13,51,110,37,22,3,STANDARD,0.8183,0
3785.46,credit_card,TRANSIENT_FAILURE,1,15,1,33398.59,6,184,32,14,4,STANDARD,0.051,1
207.29,debit_card,INSUFFICIENT_FUNDS,3,11,2,15786.52,46,72,37,5,1,ENTERPRISE,0.5404,1
12255.09,upi,TRANSIENT_FAILURE,1,13,0,34680.41,45,350,4,12,5,ENTERPRISE,0.0268,1
1124.24,credit_card,INVALID_REQUEST,1,9,0,11464.11,26,324,27,8,6,VIP,0.7146,0
8915.37,debit_card,TRANSIENT_FAILURE,1,17,1,39992.8,15,222,2,6,1,STANDARD,0.0,1
604.0,upi,INSUFFICIENT_FUNDS,1,16,0,14254.22,31,303,31,6,0,STANDARD,0.6344,0
1151.73,upi,INSUFFICIENT_FUNDS,1,13,2,14313.29,44,92,12,23,4,VIP,0.3555,0
1137.0,credit_card,TRANSIENT_FAILURE,1,14,0,17137.94,51,311,25,23,3,STANDARD,0.1155,1
19661.53,debit_card,INSUFFICIENT_FUNDS,2,14,1,39987.37,56,253,26,12,6,VIP,0.4226,1
216.14,upi,TRANSIENT_FAILURE,1,11,0,7615.68,8,359,1,4,0,STANDARD,0.0633,1
3772.26,credit_card,INSUFFICIENT_FUNDS,2,15,2,31372.5,31,363,41,16,2,STANDARD,0.6361,0
7332.34,net_banking,EXPIRED_CARD,1,8,0,17405.5,2,77,42,10,1,STANDARD,0.3052,1
4104.52,debit_card,TRANSIENT_FAILURE,1,5,0,10397.01,21,283,36,23,6,STANDARD,0.2367,1
1776.99,credit_card,INSUFFICIENT_FUNDS,1,10,1,17567.2,20,342,12,23,5,VIP,0.2601,1
11321.18,credit_card,EXPIRED_CARD,1,15,2,36476.83,45,260,17,14,0,STANDARD,0.1755,1
8039.32,credit_card,EXPIRED_CARD,3,12,2,23154.84,3,68,42,9,0,STANDARD,0.538,1
2191.79,upi,TRANSIENT_FAILURE,1,15,3,10506.97,11,171,32,20,3,VIP,0.0,1
3181.09,debit_card,INSUFFICIENT_FUNDS,1,8,1,8301.53,16,188,26,5,0,ENTERPRISE,0.3834,1
12194.87,credit_card,EXPIRED_CARD,1,15,2,26664.47,47,144,35,14,3,STANDARD,0.4568,1
14371.53,net_banking,INSUFFICIENT_FUNDS,1,16,3,39695.81,11,362,10,9,3,STANDARD,0.7548,0
2291.31,upi,INSUFFICIENT_FUNDS,2,18,4,28984.01,21,233,10,19,4,STANDARD,0.6632,0
6778.63,credit_card,TRANSIENT_FAILURE,1,6,5,18340.49,5,95,10,23,0,VIP,0.0971,1
1458.28,credit_card,TRANSIENT_FAILURE,2,13,0,14558.01,41,294,22,20,6,STANDARD,0.3139,0
1827.21,credit_card,INSUFFICIENT_FUNDS,1,15,1,18544.41,31,46,22,12,6,STANDARD,0.6839,0
830.39,debit_card,INSUFFICIENT_FUNDS,1,9,0,10483.11,59,315,13,18,2,ENTERPRISE,0.5463,1
1021.42,upi,TRANSIENT_FAILURE,1,13,3,9948.73,58,191,26,22,0,STANDARD,0.0519,1
3943.79,credit_card,TRANSIENT_FAILURE,2,14,1,23360.28,16,228,4,12,5,STANDARD,0.179,0
2702.31,upi,INVALID_REQUEST,1,12,1,22955.06,52,17,5,11,6,STANDARD,0.7813,0
1119.93,net_banking,TRANSIENT_FAILURE,1,7,4,11269.29,11,63,26,6,5,STANDARD,0.1722,1
2004.9,debit_card,INSUFFICIENT_FUNDS,1,8,1,8424.87,30,229,5,23,4,STANDARD,0.7193,0
1834.85,debit_card,TRANSIENT_FAILURE,2,16,1,9949.05,20,106,27,16,5,STANDARD,0.2765,1
15498.17,credit_card,INSUFFICIENT_FUNDS,2,9,3,21162.83,8,208,5,12,4,STANDARD,0.8692,0
6924.13,credit_card,INSUFFICIENT_FUNDS,2,11,4,13321.78,11,128,12,4,6,ENTERPRISE,0.493,1
1918.39,net_banking,INVALID_REQUEST,1,10,1,12536.0,1,147,35,20,6,STANDARD,0.9363,1
8783.53,upi,INSUFFICIENT_FUNDS,2,14,2,31756.4,7,107,5,2,6,STANDARD,0.627,1
1668.31,debit_card,TRANSIENT_FAILURE,1,6,1,8216.44,51,217,3,0,5,VIP,0.0046,1
4058.13,credit_card,INVALID_REQUEST,2,14,1,25025.73,29,226,36,20,6,STANDARD,0.8913,0
12102.44,upi,TRANSIENT_FAILURE,1,8,0,18412.46,33,245,17,9,6,VIP,0.0608,0
1931.64,debit_card,TRANSIENT_FAILURE,1,12,0,17281.61,27,4,6,8,4,ENTERPRISE,0.0,1
4186.76,debit_card,INSUFFICIENT_FUNDS,1,8,0,12318.63,44,248,33,2,1,STANDARD,0.84,0
1428.04,debit_card,INSUFFICIENT_FUNDS,1,13,1,23842.88,3,40,31,1,2,STANDARD,0.648,0
1283.85,net_banking,INSUFFICIENT_FUNDS,1,12,1,16105.96,26,265,32,12,3,STANDARD,0.5294,0
3187.89,credit_card,INSUFFICIENT_FUNDS,1,14,2,22843.59,39,330,24,10,3,ENTERPRISE,0.4145,1
13765.69,credit_card,INSUFFICIENT_FUNDS,1,13,1,37808.18,36,206,29,9,2,VIP,0.3605,0
2312.43,upi,INSUFFICIENT_FUNDS,1,17,2,18736.19,45,211,31,21,6,VIP,0.3727,0
9911.74,credit_card,TRANSIENT_FAILURE,1,10,3,27047.02,40,68,24,19,6,VIP,0.0,1
8801.75,net_banking,TRANSIENT_FAILURE,1,10,3,19906.65,59,10,15,21,6,STANDARD,0.2905,1
1224.49,credit_card,TRANSIENT_FAILURE,2,13,0,23042.89,47,35,9,23,3,STANDARD,0.1401,1
1998.52,upi,INSUFFICIENT_FUNDS,1,12,2,13713.7,58,343,32,3,2,STANDARD,0.6969,0
3808.03,upi,EXPIRED_CARD,1,19,0,37707.18,24,90,31,22,5,ENTERPRISE,0.0332,1
2754.67,debit_card,INVALID_REQUEST,1,22,1,18631.08,6,276,17,14,6,STANDARD,0.8747,0
553.08,debit_card,EXPIRED_CARD,2,8,3,13160.46,34,245,25,7,4,STANDARD,0.5086,1
17934.13,credit_card,TRANSIENT_FAILURE,1,13,1,33049.84,33,80,36,10,1,STANDARD,0.1826,1
5089.38,credit_card,INSUFFICIENT_FUNDS,1,14,4,22423.31,35,230,11,4,3,STANDARD,0.5752,1
2214.98,upi,INSUFFICIENT_FUNDS,3,15,0,27994.75,57,330,13,11,3,VIP,0.7438,0
3569.72,upi,INSUFFICIENT_FUNDS,1,12,0,19298.92,54,115,8,7,1,STANDARD,0.486,0
520.76,credit_card,INSUFFICIENT_FUNDS,3,8,2,11209.15,58,290,41,10,2,STANDARD,0.8818,0
2593.28,upi,TRANSIENT_FAILURE,3,10,1,17844.18,22,7,15,17,1,STANDARD,0.135,1
9549.28,debit_card,EXPIRED_CARD,1,9,0,15242.87,42,278,33,14,6,STANDARD,0.4704,0
8142.06,debit_card,TRANSIENT_FAILURE,1,10,4,24857.71,13,103,31,14,3,STANDARD,0.0863,1
1640.44,credit_card,EXPIRED_CARD,1,15,0,11588.46,27,80,18,5,5,STANDARD,0.1853,1
2852.78,credit_card,TRANSIENT_FAILURE,2,13,1,10782.2,25,3,4,12,3,STANDARD,0.2843,1
4383.51,debit_card,INSUFFICIENT_FUNDS,1,19,2,28197.36,58,182,33,15,0,STANDARD,0.517,1
1654.35,debit_card,TRANSIENT_FAILURE,2,17,2,25790.54,40,105,2,11,3,STANDARD,0.1295,1
434.78,debit_card,TRANSIENT_FAILURE,2,11,1,8007.62,34,358,29,0,6,STANDARD,0.3152,0
2664.32,debit_card,INSUFFICIENT_FUNDS,1,6,2,14621.32,47,167,31,8,1,STANDARD,0.7559,1
3421.36,credit_card,EXPIRED_CARD,2,16,4,15846.98,54,70,21,3,5,STANDARD,0.301,1
220.51,credit_card,EXPIRED_CARD,4,10,2,9168.72,1,220,33,22,3,STANDARD,0.8333,0
551.6,credit_card,TRANSIENT_FAILURE,1,19,3,29758.94,34,122,17,13,4,STANDARD,0.0866,1
1013.05,upi,INSUFFICIENT_FUNDS,1,11,0,22253.87,49,338,4,17,2,STANDARD,0.2785,0
1697.27,net_banking,TRANSIENT_FAILURE,1,10,1,17135.49,14,215,36,11,2,STANDARD,0.1495,0
2925.86,upi,TRANSIENT_FAILURE,3,5,3,6067.04,35,351,5,12,6,STANDARD,0.4304,0
1417.71,credit_card,TRANSIENT_FAILURE,3,11,0,21077.46,29,351,4,20,2,STANDARD,0.0629,1
1331.26,upi,TRANSIENT_FAILURE,1,15,0,13314.26,31,90,33,23,5,STANDARD,0.022,1
7323.3,credit_card,INSUFFICIENT_FUNDS,1,19,1,41043.58,33,58,1,14,0,VIP,0.3274,1
748.5,debit_card,TRANSIENT_FAILURE,1,10,1,6506.05,31,289,12,23,2,STANDARD,0.1541,1
2594.38,upi,INSUFFICIENT_FUNDS,3,9,1,10668.95,17,345,16,2,1,VIP,0.8392,0
10888.6,credit_card,TRANSIENT_FAILURE,1,12,0,18580.73,49,321,25,21,4,STANDARD,0.1119,1
3633.03,debit_card,INSUFFICIENT_FUNDS,3,13,4,14373.46,23,359,29,11,3,STANDARD,0.8951,0
4620.62,credit_card,TRANSIENT_FAILURE,1,14,2,23364.43,59,70,8,16,3,STANDARD,0.2718,1
2175.02,debit_card,INSUFFICIENT_FUNDS,1,13,0,25338.2,32,184,5,16,0,VIP,0.6474,1
270.47,credit_card,TRANSIENT_FAILURE,1,12,1,21941.95,29,47,32,8,1,VIP,0.0,1
3835.89,debit_card,INSUFFICIENT_FUNDS,3,11,2,18675.22,50,155,33,18,5,STANDARD,0.8998,0
3698.13,debit_card,TRANSIENT_FAILURE,1,9,1,9549.22,42,103,3,11,6,STANDARD,0.1479,1
609.55,credit_card,INSUFFICIENT_FUNDS,2,16,4,22746.49,42,52,43,1,4,STANDARD,0.7387,0
